date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:31:32	21183/21183	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-52bf%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/7.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/7.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:33	31223/31223	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-79f7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/18.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/18.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:33	18135/18135	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-46d7%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/1.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/1.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:33	19087/19087	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-4a8f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/11.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/11.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:33	28075/28075	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-6dab%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/12.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/12.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:34	19716/19716	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-4d04%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/17.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/17.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:34	15553/15553	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-3cc1%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/19.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/19.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:34	16593/16593	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-40d1%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/20.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/20.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:35	22740/22740	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-58d4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/masonry/masonry.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/masonry/masonry.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-basic.html)
23:31:35	29705/29705	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-7409%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/event.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/event.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-advance.html)
23:31:35	3760/3760	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-eb0%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/cards-advance.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/cards-advance.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-advance.html)
23:31:36	434/434	---M--	200	added ('OK')	image/png	etag:%2265bca73c-1b2%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/cc-primary.png	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/cc-primary.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-statistics.html)
23:31:36	611/611	---M--	200	added ('OK')	image/png	etag:%2265bca73c-263%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/chart-success.png	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/icons/unicons/chart-success.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-statistics.html)
23:31:36	6450/6450	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-1932%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/cards-statistics.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/cards-statistics.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-statistics.html)
23:31:37	17198/17198	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-432e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-cards-analytics.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-cards-analytics.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-analytics.html)
23:31:37	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2018:01:37%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/sitting-girl-with-laptop-light.png	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/sitting-girl-with-laptop-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-gamifications.html)
23:31:37	7511/7511	---M--	200	added ('OK')	image/png	etag:%2265bca73c-1d57%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/illustrations/superman-flying-light.png	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/illustrations/superman-flying-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-gamifications.html)
23:31:38	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2018:01:38%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/superman-flying-light.png	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/illustrations/superman-flying-light.png	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-gamifications.html)
23:31:38	9818/9818	---M--	200	added ('OK')	text/css	etag:%2265bca73c-265a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/spinkit/spinkit.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/spinkit/spinkit.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-actions.html)
23:31:38	46107/46107	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-b41b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/sortablejs/sortable.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/sortablejs/sortable.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-actions.html)
23:31:38	2051/2051	---M--	200	added ('OK')	application/javascript	etag:%2265bca73e-803%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/cards-actions.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/cards-actions.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/cards-actions.html)
23:31:40	20339/20339	---M--	200	added ('OK')	text/css	etag:%2265bca73c-4f73%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/swiper/swiper.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/swiper/swiper.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:40	700/700	---M--	200	added ('OK')	text/css	etag:%2265bca73c-2bc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/ui-carousel.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/ui-carousel.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:41	93295/93295	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-16c6f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/5.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/5.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:41	217738/217738	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-3528a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/6.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/6.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:41	74875/74875	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-1247b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/7.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/7.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:41	197487/197487	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-3036f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/16.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/16.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:42	2036/2036	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-7f4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-carousel.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-carousel.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:42	148717/148717	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-244ed%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/swiper/swiper.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/swiper/swiper.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:42	24285/24285	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-5edd%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/3.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/3.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-collapse.html)
23:31:42	133864/133864	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-20ae8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/10.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/10.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-carousel.html)
23:31:43	1700/1700	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-6a4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/dropdown-hover.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/dropdown-hover.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-dropdowns.html)
23:31:43	126980/126980	---MCZ	200	added ('OK')	text/html	etag:W/%2265bca73c-1f004%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/index-2.html	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-footer.html)
23:31:43	835/835	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-343%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-modals.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-modals.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-modals.html)
23:31:44	6017/6017	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-1781%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/mega-dropdown.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/js/mega-dropdown.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-navbar.html)
23:31:44	216/216	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-d8%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-navbar.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-navbar.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-navbar.html)
23:31:45	13161/13161	---M--	200	added ('OK')	text/css	etag:%2265bca73c-3369%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/toastr/toastr.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/toastr/toastr.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-toasts.html)
23:31:46	6002/6002	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-1772%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/toastr/toastr.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/toastr/toastr.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-toasts.html)
23:31:46	4090/4090	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-ffa%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-toasts.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-toasts.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-toasts.html)
23:31:47	156/156	---M--	200	added ('OK')	application/javascript	etag:%2265bca741-9c%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-popover.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/ui-popover.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/ui-tooltips-popovers.html)
23:31:47	9541/9541	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-2545%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-blockui.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-blockui.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-blockui.html)
23:31:48	1002/1002	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-3ea%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-drag-and-drop.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-drag-and-drop.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-drag-and-drop.html)
23:31:48	75/75	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-4b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-media-player.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-media-player.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-media-player.html)
23:31:49	88783/88783	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-15acf%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/18.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/backgrounds/18.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-perfect-scrollbar.html)
23:31:49	394/394	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-18a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-perfect-scrollbar.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-perfect-scrollbar.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-perfect-scrollbar.html)
23:31:49	7862/7862	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-1eb6%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-sweetalert2.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-sweetalert2.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-sweetalert2.html)
23:31:50	13191/13191	---M--	200	added ('OK')	image/jpeg	etag:%2265bca73c-3387%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/16.jpg	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/img/elements/16.jpg	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-timeline-basic.html)
23:31:50	26207/26207	---M--	200	added ('OK')	text/css	etag:%2265bca73c-665f%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/animate-on-scroll/animate-on-scroll.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/animate-on-scroll/animate-on-scroll.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-timeline-fullscreen.html)
23:31:51	15241/15241	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-3b89%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/animate-on-scroll/animate-on-scroll.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/animate-on-scroll/animate-on-scroll.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-timeline-fullscreen.html)
23:31:51	83/83	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-53%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-timeline.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-timeline.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-timeline-fullscreen.html)
23:31:51	5058/5058	---M--	200	added ('OK')	text/css	etag:%2265bca73c-13c2%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/shepherd/shepherd.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/shepherd/shepherd.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-tour.html)
23:31:52	65699/65699	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-100a3%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/shepherd/shepherd.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/shepherd/shepherd.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-tour.html)
23:31:52	2012/2012	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-7dc%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-tour.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-tour.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-tour.html)
23:31:52	68110/68110	---M--	200	added ('OK')	text/css	etag:%2265bca73c-10a0e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jstree/jstree.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jstree/jstree.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-treeview.html)
23:31:53	3390/3390	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-d3e%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-treeview.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-treeview.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-treeview.html)
23:31:53	143588/143588	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-230e4%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jstree/jstree.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/jstree/jstree.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-treeview.html)
23:31:53	10141/10141	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-279d%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/clipboard/clipboard.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/clipboard/clipboard.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-misc.html)
23:31:53	3137/3137	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-c41%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/idletimer/idletimer.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/idletimer/idletimer.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-misc.html)
23:31:54	19795/19795	---M--	200	added ('OK')	application/javascript	etag:%2265bca73c-4d53%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/numeral/numeral.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/libs/numeral/numeral.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-misc.html)
23:31:54	282/282	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-11a%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-misc-clipboardjs.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-misc-clipboardjs.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-misc.html)
23:31:54	3403/3403	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-d4b%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-misc-idle-timer.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-misc-idle-timer.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-misc.html)
23:31:54	648/648	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-288%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-misc-numeraljs.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/extended-ui-misc-numeraljs.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/extended-ui-misc.html)
23:31:54	354/354	---M--	200	added ('OK')	text/css	etag:%2265bca73c-162%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-icons.css	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/vendor/css/pages/page-icons.css	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/icons-boxicons.html)
23:31:55	71/71	---M--	200	added ('OK')	application/javascript	etag:%2265bca73f-47%22	https://demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-basic-inputs.js	C:/My%20Web%20Sites/sneatdashboard/demos.themeselection.com/sneat-bootstrap-html-admin-template/assets/js/form-basic-inputs.js	(from https://demos.themeselection.com/sneat-bootstrap-html-admin-template/html/vertical-menu-template/forms-basic-inputs.html)
